Parameters: 5622419 Seed: 1405
Epoch		Loss(Tr)	mIOU (val)	lr
0		8.2924		0.0004		0.0995530
0		8.2355		0.0006		0.0995530
1		7.6326				0.0991026
2		6.1840				0.0986521
3		3.8836				0.0982013
4		1.6818				0.0977503
5		0.6763				0.0972990
6		0.3529				0.0968475
7		0.2138				0.0963958
8		0.1383				0.0959438
9		0.1090				0.0954916
10		0.0750		0.9562		0.0950392
11		0.0627				0.0945865
12		0.0523				0.0941336
13		0.0452				0.0936805
14		0.0424				0.0932271
15		0.0373				0.0927734
16		0.0337				0.0923195
17		0.0293				0.0918654
18		0.0266				0.0914110
19		0.0238				0.0909564
20		0.0203		0.9824		0.0905015
21		0.0217				0.0900463
22		0.0187				0.0895909
23		0.0191				0.0891353
24		0.0198				0.0886794
25		0.0181				0.0882232
26		0.0185				0.0877667
27		0.0143				0.0873100
28		0.0151				0.0868531
29		0.0171				0.0863958
30		0.0197		0.9871		0.0859383
31		0.0178				0.0854805
32		0.0181				0.0850225
33		0.0165				0.0845642
34		0.0159				0.0841056
35		0.0163				0.0836467
36		0.0153				0.0831875
37		0.0153				0.0827281
38		0.0158				0.0822684
39		0.0149				0.0818084
40		0.0141		0.9901		0.0813481
41		0.0130				0.0808875
42		0.0136				0.0804266
43		0.0146				0.0799654
44		0.0143				0.0795040
45		0.0140				0.0790422
46		0.0125				0.0785801
47		0.0137				0.0781178
48		0.0146				0.0776551
49		0.0145				0.0771921
50		0.0135		0.9911		0.0767288
51		0.0139				0.0762652
52		0.0139				0.0758013
53		0.0142				0.0753371
54		0.0135				0.0748726
55		0.0132				0.0744077
56		0.0129				0.0739425
57		0.0148				0.0734770
0		8.3231		0.0002		0.0995530
1		8.0739				0.0991026
2		7.4445				0.0986521
3		6.0863				0.0982013
4		4.2217				0.0977503
5		2.4652				0.0972990
6		1.4502				0.0968475
7		0.9526				0.0963958
0		8.3207		0.0004		0.0995530
1		8.1684				0.0991026
2		7.7247				0.0986521
3		6.7380				0.0982013
4		5.1640				0.0977503
5		3.2470				0.0972990
6		1.9158				0.0968475
7		1.2089				0.0963958
8		0.8841				0.0959438
9		0.6936				0.0954916
10		0.5648		0.7843		0.0950392
11		0.4913				0.0945865
12		0.4264				0.0941336
13		0.3856				0.0936805
14		0.3520				0.0932271
15		0.3214				0.0927734
16		0.2976				0.0923195
17		0.2778				0.0918654
18		0.2524				0.0914110
19		0.2420				0.0909564
20		0.2247		0.8959		0.0905015
21		0.2244				0.0900463
22		0.2127				0.0895909
23		0.1925				0.0891353
24		0.1962				0.0886794
25		0.1872				0.0882232
26		0.1798				0.0877667
27		0.1736				0.0873100
28		0.1735				0.0868531
29		0.1596				0.0863958
30		0.1587		0.9183		0.0859383
31		0.1535				0.0854805
32		0.1492				0.0850225
33		0.1414				0.0845642
34		0.1482				0.0841056
35		0.1391				0.0836467
36		0.1406				0.0831875
37		0.1301				0.0827281
38		0.1286				0.0822684
39		0.1300				0.0818084
40		0.1240		0.9372		0.0813481
41		0.1237				0.0808875
42		0.1164				0.0804266
43		0.1246				0.0799654
44		0.1135				0.0795040
45		0.1123				0.0790422
46		0.1175				0.0785801
47		0.1111				0.0781178
48		0.1045				0.0776551
49		0.1099				0.0771921
50		0.1046		0.9496		0.0767288
51		0.1072				0.0762652
52		0.1032				0.0758013
53		0.1066				0.0753371
54		0.1040				0.0748726
55		0.0999				0.0744077
56		0.0981				0.0739425
57		0.0970				0.0734770
58		0.0982				0.0730112
59		0.0961				0.0725450
60		0.0938		0.9493		0.0720785
61		0.0951				0.0716116
62		0.0887				0.0711445
63		0.0924				0.0706769
64		0.0895				0.0702091
65		0.0902				0.0697409
66		0.0891				0.0692723
67		0.0925				0.0688034
68		0.0886				0.0683341
69		0.0809				0.0678645
70		0.0878		0.9512		0.0673945
71		0.0848				0.0669242
72		0.0849				0.0664534
73		0.0829				0.0659823
74		0.0818				0.0655109
75		0.0773				0.0650390
76		0.0792				0.0645668
77		0.0795				0.0640942
78		0.0768				0.0636212
79		0.0769				0.0631478
80		0.0778		0.9572		0.0626741
81		0.0773				0.0621999
82		0.0746				0.0617253
83		0.0730				0.0612503
84		0.0746				0.0607749
85		0.0737				0.0602991
86		0.0701				0.0598229
87		0.0713				0.0593462
88		0.0727				0.0588692
89		0.0738				0.0583917
90		0.0650		0.9591		0.0579137
91		0.0714				0.0574353
92		0.0667				0.0569565
93		0.0687				0.0564772
94		0.0699				0.0559975
95		0.0644				0.0555174
96		0.0637				0.0550367
97		0.0665				0.0545556
98		0.0618				0.0540740
99		0.0631				0.0535920
100		0.0625		0.9643		0.0531094
101		0.0662				0.0526264
102		0.0597				0.0521429
103		0.0640				0.0516589
104		0.0610				0.0511744
105		0.0589				0.0506893
106		0.0587				0.0502038
107		0.0584				0.0497177
108		0.0553				0.0492311
109		0.0528				0.0487440
110		0.0590		0.9659		0.0482563
111		0.0559				0.0477681
112		0.0527				0.0472793
113		0.0529				0.0467900
114		0.0547				0.0463001
115		0.0516				0.0458096
116		0.0516				0.0453185
117		0.0523				0.0448268
118		0.0532				0.0443346
119		0.0527				0.0438417
120		0.0476		0.9695		0.0433482
121		0.0485				0.0428541
122		0.0503				0.0423594
123		0.0479				0.0418640
124		0.0481				0.0413679
125		0.0453				0.0408712
126		0.0451				0.0403739
127		0.0457				0.0398758
128		0.0452				0.0393771
129		0.0450				0.0388776
130		0.0463		0.9701		0.0383774
131		0.0456				0.0378765
132		0.0451				0.0373749
133		0.0444				0.0368725
134		0.0430				0.0363694
135		0.0462				0.0358655
136		0.0417				0.0353608
137		0.0402				0.0348553
138		0.0432				0.0343490
139		0.0396				0.0338418
140		0.0413		0.9744		0.0333338
141		0.0390				0.0328250
142		0.0406				0.0323152
143		0.0392				0.0318046
144		0.0413				0.0312931
145		0.0384				0.0307806
146		0.0375				0.0302672
147		0.0359				0.0297528
148		0.0377				0.0292374
149		0.0376				0.0287210
150		0.0338		0.9783		0.0282036
151		0.0361				0.0276851
152		0.0321				0.0271655
153		0.0356				0.0266448
154		0.0335				0.0261230
155		0.0327				0.0256001
156		0.0326				0.0250759
157		0.0321				0.0245505
158		0.0309				0.0240239
159		0.0303				0.0234960
160		0.0307		0.9773		0.0229668
161		0.0305				0.0224362
162		0.0304				0.0219042
163		0.0307				0.0213707
