Parameters: 1263854 Seed: 1405
Epoch		Loss(Tr)	mIOU (val)	lr
0		2.2359		0.2086		0.0002307
1		2.0252				0.0002953
2		1.8884				0.0003600
3		1.7700				0.0004247
4		1.6611				0.0004893
5		1.5609				0.0004996
0		2.2359		0.2086		0.0002307
1		2.0252				0.0002953
2		1.8884				0.0003600
3		1.7700				0.0004247
4		1.6611				0.0004893
5		1.5609				0.0004996
6		1.4589				0.0004992
7		1.3631				0.0004987
8		1.2595				0.0004983
9		1.1700				0.0004978
10		1.0856		0.3570		0.0004974
11		0.9994				0.0004969
12		0.9095				0.0004965
13		0.8416				0.0004960
14		0.7500				0.0004955
15		0.6842				0.0004951
16		0.6287				0.0004946
17		0.5724				0.0004942
18		0.5112				0.0004937
19		0.4628				0.0004933
20		0.4343		0.3689		0.0004928
21		0.3848				0.0004924
22		0.3472				0.0004919
23		0.3365				0.0004915
24		0.3032				0.0004910
25		0.2864				0.0004906
26		0.2634				0.0004901
27		0.2513				0.0004897
28		0.2325				0.0004892
29		0.2255				0.0004888
30		0.2096		0.3787		0.0004883
31		0.2196				0.0004878
32		0.2015				0.0004874
33		0.1814				0.0004869
34		0.1757				0.0004865
35		0.1806				0.0004860
36		0.1797				0.0004856
37		0.1782				0.0004851
38		0.1551				0.0004847
39		0.1475				0.0004842
40		0.1414		0.3834		0.0004838
41		0.1501				0.0004833
42		0.1464				0.0004829
43		0.1431				0.0004824
44		0.1470				0.0004819
45		0.1468				0.0004815
46		0.1494				0.0004810
47		0.1516				0.0004806
48		0.1367				0.0004801
49		0.1137				0.0004797
50		0.1120		0.3855		0.0004792
51		0.1171				0.0004788
52		0.1175				0.0004783
53		0.1222				0.0004779
54		0.1230				0.0004774
55		0.1206				0.0004769
56		0.1067				0.0004765
57		0.1126				0.0004760
58		0.1113				0.0004756
59		0.1158				0.0004751
0		2.2359		0.2086		0.0002307
1		2.0252				0.0002953
2		1.8884				0.0003600
3		1.7700				0.0004247
0		2.2359		0.2086		0.0002307
1		2.0252				0.0002953
2		1.8884				0.0003600
3		1.7700				0.0004247
4		1.6611				0.0004893
5		1.5609				0.0004996
6		1.4589				0.0004992
7		1.3631				0.0004987
0		2.1961		0.2372		0.0099555
1		1.9246				0.0099104
2		1.7665				0.0098654
3		1.6234				0.0098203
4		1.5128				0.0097752
5		1.4208				0.0097301
6		1.3469				0.0096849
7		1.2760				0.0096397
8		1.2182				0.0095945
9		1.1589				0.0095493
10		1.0952		0.4849		0.0095041
11		1.0446				0.0094588
12		0.9910				0.0094135
13		0.9500				0.0093682
14		0.9038				0.0093229
15		0.8621				0.0092775
16		0.8085				0.0092321
17		0.7803				0.0091867
18		0.7323				0.0091413
19		0.6943				0.0090958
20		0.6554		0.4913		0.0090503
21		0.6123				0.0090048
22		0.5779				0.0089593
23		0.5495				0.0089137
24		0.5167				0.0088681
25		0.4871				0.0088225
26		0.4491				0.0087768
27		0.4211				0.0087312
28		0.3979				0.0086855
29		0.3663				0.0086397
30		0.3483		0.4951		0.0085940
31		0.3422				0.0085482
32		0.3079				0.0085024
33		0.2784				0.0084566
34		0.2527				0.0084107
35		0.2367				0.0083648
36		0.2338				0.0083189
37		0.2116				0.0082730
38		0.1946				0.0082270
39		0.1849				0.0081810
0		2.0364		0.3899		0.0995545
1		1.5223				0.0991042
2		1.4522				0.0986536
3		1.4700				0.0982028
4		1.5261				0.0977518
5		1.3669				0.0973006
6		1.2336				0.0968491
7		1.1000				0.0963974
8		1.0301				0.0959454
9		0.9461				0.0954932
10		0.8690		0.6217		0.0950408
11		0.8083				0.0945881
12		0.7616				0.0941352
13		0.7038				0.0936820
14		0.6600				0.0932286
15		0.6230				0.0927750
16		0.5850				0.0923211
17		0.5508				0.0918670
18		0.5255				0.0914126
19		0.4896				0.0909579
20		0.4606		0.6125		0.0905031
21		0.4321				0.0900479
22		0.4004				0.0895925
23		0.3835				0.0891369
24		0.3601				0.0886809
25		0.3388				0.0882248
26		0.3202				0.0877683
27		0.3132				0.0873116
28		0.2876				0.0868546
29		0.2795				0.0863974
30		0.2544		0.6215		0.0859399
31		0.2497				0.0854821
32		0.2263				0.0850241
33		0.2190				0.0845658
34		0.2171				0.0841072
35		0.2022				0.0836483
36		0.1890				0.0831891
37		0.1727				0.0827297
38		0.1743				0.0822700
39		0.1751				0.0818100
40		0.1514		0.6334		0.0813497
41		0.1508				0.0808891
42		0.1376				0.0804282
43		0.1407				0.0799670
44		0.1332				0.0795056
45		0.1264				0.0790438
46		0.1245				0.0785817
47		0.1196				0.0781194
48		0.1182				0.0776567
49		0.0988				0.0771937
50		0.0940		0.6329		0.0767304
51		0.0984				0.0762668
52		0.1062				0.0758029
53		0.1013				0.0753387
54		0.0835				0.0748742
55		0.0861				0.0744093
56		0.0900				0.0739441
57		0.0930				0.0734786
58		0.0783				0.0730128
59		0.0640				0.0725466
60		0.0641		0.6424		0.0720801
61		0.0639				0.0716132
62		0.0632				0.0711461
63		0.0850				0.0706786
64		0.0830				0.0702107
65		0.0718				0.0697425
66		0.0619				0.0692739
67		0.0579				0.0688050
68		0.0492				0.0683357
69		0.0449				0.0678661
